33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PH0149,20,LTS,ROUNDUP FULL II (20 LT),5143.43,102868.6,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PF0279,6,LTS,IPRODIONE 500SC (1 LT),21144.49,126866.94,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PFO062,10,LTS,DEFENDER BORO (5 LTS),4992.54,49925.4,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PFO061,10,LTS,DEFENDER ZINC ( 5 LTS),4776.04,47760.4,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PH0037,4,LTS,CENTURION SUPER (1 LT),22371.31,89485.24,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PF0200,9,KGS,MANCOLAXYL WP ( 1 KG),20206.34,181857.06,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PF0005,2,KGS,METALAXIL MZ 58-WP (1 KG),20206.34,40412.68,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PFO090,10,LTS,ATP-UP (1 LT),8154.7,81547,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PF0270,2,LTS,FORUM (1 LT),86159.05,172318.1,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PFO045,10,LTS,PACKHARD (  5 LTS),7793.87,77938.7,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00PI0038,3,LTS,KARATE ZEON (1 LT),30749.06,92247.18,       ,COBRANZA DE OFICINA
33,412,22/08/2016,FACTURAS CREDITO 90 DIAS,76909960-3,SOC. AGRIC. Y COM ALTUE LTDA,AGRICOLA,LOS NOGALES 600,QTA. DE TILCOCO,QTA. DE TILCOCO,      ,1542711.3,293115.15,1835826.45,00FFA141,18,SAC,SUPREME (15-0-17+CA+B)50K,26638,479484,       ,COBRANZA DE OFICINA
